candidate_id,Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
29717,<35,No,Undergraduate,1,Woman,No,Dev,0,0,United Kingdom of Great Britain and Northern Ireland,32315.0,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;Ruby;SQL;Docker;Git;Kubernetes;Express;Flask;Gatsby;React.js;Spring;Svelte;Vue.js;AWS;Heroku;IBM Cloud or Watson;Microsoft Azure;Elasticsearch;MongoDB;MySQL;PostgreSQL,27,1
29718,<35,No,Master,1,Man,No,Dev,12,6,Brazil,41691.0,Go;Kotlin;Scala;Docker;Git;AWS;Google Cloud Platform;MongoDB;Redis,9,0
29719,>35,No,Undergraduate,0,Man,No,Dev,25,20,United States of America,200000.0,C#;JavaScript;Ruby;SQL;Git;Xamarin;Yarn;Ruby on Rails;AWS;Google Cloud Platform;Firebase;Microsoft SQL Server;MySQL;PostgreSQL;Redis,15,0
29720,>35,No,Undergraduate,1,Man,No,Dev,13,10,Argentina,60336.0,HTML/CSS;JavaScript;PHP;SQL;Git;MySQL,6,0
29721,<35,No,Undergraduate,1,Man,Yes,Dev,16,9,Palestine,66000.0,Bash/Shell;Java;JavaScript;Node.js;PowerShell;Python;SQL;Docker;Git;Kubernetes;Spring;Google Cloud Platform;Couchbase;Elasticsearch;MySQL;Redis,16,1
29722,<35,Yes,Undergraduate,1,Woman,No,Dev,6,3,Taiwan,21876.0,JavaScript;PHP;PowerShell;SQL;Docker;Git;Yarn;jQuery;Laravel;Vue.js;AWS;MariaDB;MySQL;Redis,14,0
29723,>35,No,Undergraduate,1,Man,Yes,Dev,20,15,Canada,68824.0,Bash/Shell;C#;C++;Java;Matlab;PowerShell;SQL;Git;ASP.NET;ASP.NET Core ;Microsoft SQL Server;SQLite,12,1
29724,<35,No,Other,1,Man,No,Dev,10,7,United States of America,150000.0,Clojure;Groovy;Java;Python;Rust;Scala;TypeScript;Ansible;Docker;Git;Kubernetes;Angular;ASP.NET;Spring;AWS;Microsoft Azure;Cassandra;Elasticsearch;MongoDB;PostgreSQL;Redis,21,1
29725,<35,No,Undergraduate,1,Man,Yes,Dev,5,3,Brazil,26664.0,Go;Java;JavaScript;Node.js;Python;TypeScript;Docker;Git;Kubernetes;Express;React.js;Google Cloud Platform;DynamoDB;Elasticsearch;MongoDB;PostgreSQL;Redis;SQLite,18,1
29726,<35,No,Undergraduate,1,Man,No,Dev,15,8,Canada,71850.0,Objective-C;Swift;Git;SQLite,4,0
29727,<35,No,Undergraduate,1,Man,Yes,Dev,15,8,United Kingdom of Great Britain and Northern Ireland,77556.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Angular;ASP.NET;ASP.NET Core ;React.js;Microsoft SQL Server;Redis,11,1
29728,>35,No,Undergraduate,1,Man,No,Dev,43,37,United States of America,103000.0,Clojure;HTML/CSS;Docker;Git;React.js;MongoDB,6,0
29729,<35,No,PhD,1,Man,Yes,Dev,15,5,United States of America,132000.0,Bash/Shell;C#;Matlab;PowerShell;Python;Git,6,0
29730,<35,No,Undergraduate,1,Woman,Yes,Dev,12,3,Brazil,30240.0,Elixir;Haskell;Yarn;Heroku;PostgreSQL,5,0
29731,>35,No,PhD,1,Man,No,Dev,30,24,Switzerland,124260.0,Java;TypeScript;Git;Angular;Angular.js;Spring;PostgreSQL,7,0
29732,>35,No,Other,1,Man,No,Dev,36,26,United States of America,100000.0,C#;Go;Java;JavaScript;PowerShell;TypeScript;Docker;Flow;Git;Kubernetes;Angular;ASP.NET;ASP.NET Core ;jQuery;AWS;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;MySQL;SQLite,20,1
29733,<35,No,Master,0,Man,Yes,Dev,8,6,Ukraine,81561.0,JavaScript;Node.js;TypeScript;Yarn;Express;React.js;MongoDB,7,1
29734,<35,No,Undergraduate,1,Man,No,Dev,16,3,Czech Republic,20784.0,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;Python;Docker;Git;Redis,9,0
29735,<35,No,NoHigherEd,1,Man,Yes,NotDev,8,5,United Kingdom of Great Britain and Northern Ireland,64630.0,HTML/CSS;JavaScript;Node.js;Python;VBA;Django;Flask;AWS;MySQL;PostgreSQL;SQLite,11,0
29736,<35,Yes,Undergraduate,1,Woman,Yes,Dev,6,3,Germany,56751.0,Assembly;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript;Docker;Git;Angular;MongoDB;MySQL,14,1
29737,<35,No,Undergraduate,1,Man,No,Dev,9,3,Turkey,11832.0,C#;JavaScript;SQL;Git;ASP.NET;React.js;Microsoft SQL Server;PostgreSQL,8,0
29738,<35,No,Master,1,Man,No,Dev,15,7,Sri Lanka,19788.0,Python;Docker;Git;Flask;Google Cloud Platform;Microsoft Azure;MySQL;Redis,8,0
29739,<35,No,Undergraduate,1,Man,No,Dev,5,1,Poland,12144.0,Bash/Shell;HTML/CSS;JavaScript;PHP;PowerShell;TypeScript;Docker;Git;jQuery;Laravel;Vue.js;MariaDB;MongoDB;MySQL;Redis,15,1
29740,>35,No,Master,1,Man,Yes,NotDev,20,8,United States of America,137000.0,HTML/CSS;Java;JavaScript;Matlab;Python;Git;Spring;AWS;Oracle;PostgreSQL,10,0
29741,>35,No,Master,0,Man,No,Dev,39,26,Belgium,194580.0,Bash/Shell;C#;Delphi;HTML/CSS;Java;JavaScript;Node.js;SQL;Docker;Git;Drupal;Express;jQuery;AWS;Heroku;MariaDB;Microsoft SQL Server;PostgreSQL;SQLite,19,1
29742,>35,No,Master,1,Man,No,Dev,30,20,Denmark,125052.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Terraform;ASP.NET;ASP.NET Core ;jQuery;AWS;Elasticsearch;Microsoft SQL Server,17,1
29743,<35,No,Master,1,Man,No,Dev,21,14,United States of America,108275.0,Bash/Shell;C;C++;Python;SQL;Docker;Git;Flask;AWS;Microsoft SQL Server;PostgreSQL;SQLite,12,1
29744,>35,Yes,Other,0,Man,Yes,NotDev,23,12,Germany,81720.0,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;Git;Angular.js;Django;Express;jQuery;MariaDB;MySQL;SQLite,17,1
29745,<35,No,Other,1,Woman,Yes,Dev,7,5,Brazil,13740.0,Go;JavaScript;PHP;PowerShell;Ruby;SQL;Laravel;React.js;Ruby on Rails;AWS;Microsoft Azure;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,16,0
29746,>35,No,PhD,0,Man,No,Dev,25,10,Ukraine,39144.0,C#;Delphi;HTML/CSS;Python;Scala;SQL;Docker;Git;Yarn;AWS;DynamoDB;Elasticsearch;Microsoft SQL Server;PostgreSQL,14,0
29747,<35,No,Undergraduate,1,Man,Yes,Dev,5,2,Brazil,30237.0,Bash/Shell;C#;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Yarn;ASP.NET;ASP.NET Core ;Express;React.js;AWS;Microsoft SQL Server;MongoDB;PostgreSQL;Redis,19,1
29748,<35,No,Master,1,Man,No,NotDev,14,4,Germany,63564.0,C#;Xamarin,2,0
29749,<35,No,Undergraduate,1,Man,Yes,Dev,4,3,Germany,57072.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;SQL;Ansible;Chef;Docker;Git;Kubernetes;Terraform;React.js;Vue.js;AWS;Google Cloud Platform;Microsoft Azure,17,0
29750,<35,No,Undergraduate,1,Man,No,Dev,8,3,India,5364.0,HTML/CSS;JavaScript;Python;SQL;Git;jQuery;AWS;Microsoft SQL Server;MySQL,9,0
29751,<35,No,Master,1,Man,No,Dev,6,2,Spain,35672.0,C;C++;Java;Git;Spring;AWS;MySQL,7,0
29752,<35,No,Undergraduate,0,Man,No,Dev,11,2,Finland,38916.0,C++;JavaScript;Scala;SQL;Git;Angular;ASP.NET;ASP.NET Core ;Heroku;Microsoft Azure;Microsoft SQL Server,11,0
29753,>35,No,Undergraduate,1,Man,Yes,Dev,25,18,United States of America,150000.0,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;ASP.NET;jQuery;React.js;AWS;Microsoft SQL Server;MySQL;Redis,14,1
29754,<35,No,Master,1,Man,No,Dev,5,3,Poland,30372.0,Java;Docker;Git;Spring;AWS;Microsoft Azure;MongoDB;Oracle;PostgreSQL,9,0
29755,>35,No,Master,1,Man,Yes,Dev,25,15,United States of America,99250.0,HTML/CSS;JavaScript;PHP;Docker;Git;jQuery;MySQL,7,0
29756,<35,No,Undergraduate,1,Man,Yes,Dev,18,4,South Africa,48840.0,Bash/Shell;C#;JavaScript;Ruby;TypeScript;Docker;Git;Kubernetes;Terraform;Gatsby;jQuery;React.js;Ruby on Rails;AWS;Microsoft Azure;MySQL;PostgreSQL;Redis,18,1
29757,>35,No,Master,1,Man,Yes,Dev,10,10,United States of America,187000.0,Bash/Shell;Haskell;HTML/CSS;JavaScript;Python;SQL;Docker;Git;Kubernetes;Django;Google Cloud Platform;PostgreSQL;SQLite,13,0
29758,>35,No,Master,1,Man,No,Dev,20,11,France,39564.0,HTML/CSS;Java;JavaScript;TypeScript;Docker;Git;React.js;Spring;AWS;PostgreSQL,10,0
29759,>35,No,NoHigherEd,1,Man,No,NotDev,16,3,Israel,47280.0,HTML/CSS;JavaScript;PHP;jQuery;MariaDB;MySQL,6,0
29760,<35,No,Undergraduate,1,Man,No,Dev,20,10,United States of America,120000.0,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Terraform;Yarn;Angular;Angular.js;jQuery;Laravel;AWS;Google Cloud Platform;MariaDB;MySQL;Redis,25,1
29761,>35,No,Master,1,Man,No,Dev,26,20,Croatia,60957.0,C#;Java;JavaScript;SQL;VBA;Git;Angular;ASP.NET;jQuery;AWS;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;MySQL;Redis;SQLite,16,1
29762,<35,No,Undergraduate,1,NonBinary,Yes,Dev,20,7,Canada,66556.0,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Git;Yarn;Angular;Angular.js;jQuery;Spring;Vue.js;AWS;DynamoDB;MySQL,19,1
29763,<35,Yes,Undergraduate,0,Man,Yes,Dev,5,5,India,201048.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;Python;Ruby;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Express;jQuery;React.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis;SQLite,27,1
29764,<35,No,NoHigherEd,1,Man,No,Dev,15,11,Germany,77831.0,Clojure;HTML/CSS;Java;JavaScript;LISP;TypeScript;Docker;Git;Unreal Engine;React.js;AWS;PostgreSQL,12,0
29765,<35,No,Undergraduate,1,Man,No,Dev,6,6,United States of America,125000.0,HTML/CSS;JavaScript;Ruby;React.js;Ruby on Rails;AWS;PostgreSQL,7,0
29766,>35,No,Undergraduate,1,Man,No,Dev,40,35,United States of America,120000.0,C#;HTML/CSS;JavaScript;SQL;ASP.NET;ASP.NET Core ;jQuery;AWS;Microsoft SQL Server,9,1
29767,>35,No,Other,0,Man,No,Dev,6,3,United States of America,62500.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;TypeScript;Git;ASP.NET;ASP.NET Core ;Express;jQuery;React.js;Google Cloud Platform;Heroku;Firebase;MongoDB,16,1
29768,>35,No,Undergraduate,1,Man,No,Dev,22,16,Canada,76388.0,C#;HTML/CSS;JavaScript;PowerShell;SQL;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server,10,1
29769,<35,No,NoHigherEd,0,Man,No,Dev,10,4,Italy,32429.0,C;HTML/CSS;JavaScript;Node.js;Perl;PHP;SQL;Git;React.js;MariaDB;MySQL;SQLite,12,0
29770,<35,No,Undergraduate,1,Man,No,Dev,12,4,Brazil,45814.0,Clojure;Dart;Kotlin;Objective-C;Swift;Git;AWS;DynamoDB,8,0
29771,<35,No,Undergraduate,1,Man,No,Dev,6,2,United Kingdom of Great Britain and Northern Ireland,129259.0,C#;Dart;Java;JavaScript;Python;SQL;TypeScript;Ansible;Docker;Git;Microsoft SQL Server;Oracle,12,1
29772,>35,No,Master,0,Man,No,Dev,20,15,Netherlands,194580.0,C#;JavaScript;Node.js;Python;TypeScript;Docker;Git;ASP.NET Core ;Express;React.js;AWS;Microsoft Azure;Microsoft SQL Server;PostgreSQL,14,1
29773,>35,No,Undergraduate,0,Man,No,NotDev,1,1,Germany,15564.0,HTML/CSS;Ruby;SQL;Ruby on Rails;Vue.js,5,0
29774,>35,Yes,Undergraduate,1,Man,Yes,Dev,40,35,United States of America,200000.0,Go;HTML/CSS;JavaScript;PHP;jQuery;MySQL,6,0
29775,>35,No,Master,1,Man,No,Dev,5,2,Ukraine,26424.0,C#;SQL;Git;ASP.NET;ASP.NET Core ,5,0
29776,<35,No,Undergraduate,1,Man,No,Dev,8,5,Germany,71340.0,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;TypeScript;Deno;Docker;Git;Kubernetes;Angular;React.js;Svelte;Vue.js;Microsoft Azure;MongoDB,16,1
29777,<35,No,Undergraduate,1,Man,No,Dev,11,8,United States of America,77800.0,HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Git;Yarn;Drupal;Express;jQuery;Laravel;React.js;Heroku;MySQL;PostgreSQL,17,1
29778,>35,No,Master,1,Man,No,Dev,15,9,Taiwan,27048.0,Bash/Shell;C++;JavaScript;Python;Ruby;TypeScript;Ansible;Docker;Git;Yarn;Angular;Django;jQuery;Ruby on Rails;Google Cloud Platform;MySQL,16,1
29779,<35,No,Master,1,Man,No,Dev,12,10,United States of America,120000.0,F#;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Git;Kubernetes;Angular;Django;FastAPI;jQuery;React.js;Google Cloud Platform;MySQL;PostgreSQL;SQLite,18,1
29780,<35,No,NoHigherEd,1,Man,No,Dev,10,5,Germany,43239.0,Dart;Go;Kotlin;Python;TypeScript;Docker;Git;Kubernetes;Terraform;Django;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Elasticsearch;Firebase;MariaDB;MongoDB;PostgreSQL;Redis,20,0
29781,<35,No,Master,1,Man,Yes,Dev,7,6,Netherlands,53184.0,HTML/CSS;Java;JavaScript;Ruby;TypeScript;Docker;Git;Kubernetes;Angular;Spring;Oracle;PostgreSQL,12,0
29782,<35,No,Undergraduate,1,Man,Yes,Dev,14,10,United States of America,210000.0,C#;HTML/CSS;JavaScript;PowerShell;TypeScript;ASP.NET,6,0
29783,>35,No,Master,1,Man,No,Dev,22,20,Taiwan,66283.0,Go;JavaScript;PHP;Ruby;Chef;Git;Kubernetes;Terraform;jQuery;Laravel;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;DynamoDB;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis,21,1
29784,>35,No,Master,1,Man,No,NotDev,25,10,United States of America,123450.0,C#;SQL;Git;Angular;ASP.NET;ASP.NET Core ;jQuery;AWS;Microsoft Azure;Microsoft SQL Server,10,1
29785,<35,No,Undergraduate,1,Woman,Yes,Dev,15,6,Brazil,27492.0,Bash/Shell;Clojure;HTML/CSS;JavaScript;Node.js;Git;Kubernetes;AWS;Redis,9,0
29786,<35,No,Other,0,Man,No,Dev,17,7,Poland,51024.0,Go;HTML/CSS;JavaScript;Python;Ruby;TypeScript;Docker;Git;Kubernetes;Yarn;React.js;Ruby on Rails;AWS;DigitalOcean;Heroku;Elasticsearch;MySQL;PostgreSQL;Redis,19,0
29787,<35,No,Undergraduate,1,Man,No,Dev,8,2,Chile,27096.0,HTML/CSS;JavaScript;Node.js;Python;TypeScript;Docker;Angular;Express;Flask;React.js;AWS;Heroku;Microsoft SQL Server;MongoDB;Redis,15,1
29788,<35,No,Undergraduate,1,Man,Yes,Dev,8,6,United States of America,103000.0,Bash/Shell;Java;JavaScript;Kotlin;TypeScript;Docker;Git;Kubernetes;Terraform;Angular;React.js;Google Cloud Platform;Elasticsearch;MySQL,14,1
29789,<35,No,Master,1,Man,No,Dev,4,2,France,35028.0,Python;R;SQL;Docker;Git;Google Cloud Platform;MySQL,7,0
29790,<35,No,Undergraduate,1,Man,No,Dev,3,2,India,5096.0,Java;JavaScript;TypeScript;Git;Angular;SQLite,6,1
29791,<35,No,Undergraduate,1,Man,No,Dev,17,13,Brazil,123696.0,Bash/Shell;Clojure;SQL;Docker;Git;Kubernetes;AWS;Google Cloud Platform;DynamoDB;Redis,10,0
29792,>35,No,Undergraduate,0,Man,Yes,Dev,42,38,United States of America,220000.0,Kotlin;SQL;Swift;Git;Unity 3D;AWS;DigitalOcean;MySQL;SQLite,9,0
29793,<35,No,Other,1,Man,No,Dev,18,12,Netherlands,65940.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;Ruby;TypeScript;Docker;Git;React.js;Ruby on Rails;Google Cloud Platform;PostgreSQL,12,1
29794,>35,No,Undergraduate,1,Man,Yes,Dev,17,10,United States of America,73000.0,C#;SQL;Microsoft SQL Server,3,0
29795,>35,No,Undergraduate,1,Man,No,Dev,24,15,Argentina,46716.0,Bash/Shell;Go;JavaScript;Node.js;PHP;SQL;Git;Vue.js;MySQL,9,0
29796,<35,No,Undergraduate,1,Man,No,Dev,17,13,Brazil,54972.0,Go;JavaScript;Ruby;Rust;Docker;Git;Kubernetes;Yarn;Ruby on Rails;Google Cloud Platform;Elasticsearch;Firebase;MongoDB;PostgreSQL;Redis,15,0
29797,<35,No,Undergraduate,1,Man,Yes,Dev,6,1,United States of America,56500.0,C#;JavaScript;Python;SQL;Git;Unity 3D;Unreal Engine;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,11,0
29798,<35,No,Master,0,Man,No,NotDev,3,2,Nigeria,10975.0,HTML/CSS;JavaScript;PHP;Git;Laravel;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Firebase;MySQL,11,0
29799,>35,No,Undergraduate,1,Man,Yes,Dev,25,15,United States of America,155000.0,C#;C++;Docker;Git;ASP.NET Core ;Microsoft Azure,6,0
29800,<35,No,Master,1,NonBinary,Yes,NotDev,12,12,Denmark,73812.0,C#;HTML/CSS;JavaScript;Matlab;Python;VBA;Git;Microsoft Azure,8,0
29801,<35,No,Other,1,Man,No,Dev,2,1,United States of America,62400.0,HTML/CSS;JavaScript;Python;TypeScript;Docker;Git;Django;React.js;AWS;PostgreSQL,10,0
29802,<35,No,Undergraduate,1,Man,Yes,Dev,4,3,Brazil,42149.0,Clojure;Java;Scala;SQL;Docker;Git;Kubernetes;AWS;DynamoDB,9,0
29803,>35,No,Master,1,Man,No,Dev,17,6,Italy,25546.0,Java;SQL;Git;Spring;AWS;PostgreSQL,6,0
29804,>35,No,Master,1,Man,No,Dev,44,42,United States of America,155000.0,C++;Python,2,0
29805,>35,No,Undergraduate,1,Man,No,Dev,12,10,Taiwan,31812.0,C#;C++;HTML/CSS;JavaScript;PHP;Docker;Git;Angular;Drupal;jQuery;Laravel;Symfony;Vue.js;AWS;Elasticsearch;MariaDB;Microsoft SQL Server;MySQL;Redis,19,1
29806,<35,No,Undergraduate,1,Man,No,Dev,12,8,United States of America,70000.0,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript;Docker;Git;Yarn;ASP.NET Core ;Drupal;jQuery;Laravel;React.js;Vue.js;AWS;Microsoft SQL Server;MySQL,18,1
29807,<35,No,Other,1,Man,No,Dev,17,7,Uruguay,40457.0,JavaScript;TypeScript;Angular;React.js;AWS;Heroku;DynamoDB;MySQL;PostgreSQL,9,0
29808,>35,No,Master,1,Man,Yes,Dev,16,12,Panama,28800.0,SQL;Docker;Git;Spring;Oracle,5,0
29809,<35,No,Undergraduate,1,Man,No,Dev,6,3,Sweden,41422.0,Java;Python;Git;PostgreSQL,4,0
29810,>35,No,Master,1,Man,No,Dev,33,13,Philippines,29628.0,Python;R;SQL;Git;Django;Microsoft Azure;Microsoft SQL Server,7,0
29811,<35,No,Undergraduate,1,Man,No,Dev,9,2,Uruguay,39600.0,Elixir;HTML/CSS;JavaScript;Node.js;Ruby;TypeScript;Docker;Git;Yarn;React.js;Ruby on Rails;Vue.js;AWS;Heroku;PostgreSQL,15,0
29812,>35,No,Other,1,Man,No,Dev,25,17,United States of America,110000.0,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Scala;Docker;Git;jQuery;React.js;AWS,11,1
29813,>35,No,Master,1,NonBinary,Yes,Dev,25,16,United States of America,195000.0,Bash/Shell;Clojure;HTML/CSS;JavaScript;Node.js;Python;Scala;SQL;TypeScript;Docker;Git;Kubernetes;Pulumi;AWS;DynamoDB,15,1
29814,>35,No,PhD,1,Man,Yes,Dev,25,11,United States of America,170000.0,C;Python;Docker;Git,4,0
29815,<35,No,NoHigherEd,0,Man,No,Dev,5,2,Switzerland,42696.0,C#;JavaScript;SQL;Git;Xamarin;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server,10,1
29816,>35,No,Undergraduate,1,Man,No,Dev,23,21,United States of America,178000.0,Java;Git,2,0
29817,>35,No,Undergraduate,1,Man,No,NotDev,30,10,Australia,90193.0,C++;Rust;VBA;Git,4,0
29818,<35,No,Undergraduate,1,Man,No,Dev,20,10,Italy,32429.0,C++;Go;Python;Git;MariaDB;SQLite,6,0
29819,<35,No,Undergraduate,1,Man,No,Dev,8,6,Taiwan,33142.0,HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;Git;Kubernetes;Django;Drupal;FastAPI;Flask;jQuery;Laravel;Vue.js;Google Cloud Platform;MongoDB;MySQL;Redis,19,1
29820,<35,No,Undergraduate,1,Man,No,Dev,8,3,India,30716.0,Bash/Shell;C;C++;Dart;Go;Python;Ruby;Docker;Git;Kubernetes;Ruby on Rails;AWS;Heroku;Oracle Cloud Infrastructure;Elasticsearch;MariaDB;MongoDB;MySQL;Redis;SQLite,20,1
29821,>35,No,Undergraduate,1,Woman,Yes,Dev,15,10,United States of America,100000.0,C#;VBA;Git;AWS;SQLite,5,0
29822,<35,No,Undergraduate,1,Man,No,Dev,3,1,United States of America,156000.0,Clojure;Docker;Git;Kubernetes;Terraform;Yarn;React.js;AWS;Elasticsearch;MongoDB;PostgreSQL;Redis,12,0
29823,>35,Yes,Undergraduate,1,Man,No,Dev,20,10,Netherlands,118908.0,Bash/Shell;Groovy;Java;Kotlin;Python;SQL;Ansible;Docker;Git;Kubernetes;Terraform;Flask;AWS;Google Cloud Platform;Microsoft Azure;Oracle Cloud Infrastructure;DynamoDB;Elasticsearch;MariaDB;MySQL;PostgreSQL;Redis,22,0
29824,<35,No,Master,1,Man,Yes,Dev,11,5,Germany,58368.0,C#;SQL;VBA;Git;Oracle,5,0
29825,<35,No,Undergraduate,1,Man,No,Dev,3,2,Argentina,27252.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;TypeScript;Git;Unity 3D;Xamarin;Express;Microsoft SQL Server;MongoDB;SQLite,13,1
29826,>35,No,PhD,1,Man,No,NotDev,27,23,Germany,81074.0,Bash/Shell;C#;HTML/CSS;Kotlin;PHP;Python;Swift;Docker;Git;Xamarin;AWS,11,0
29827,<35,No,Undergraduate,1,Man,Yes,Dev,1,3,Taiwan,13920.0,HTML/CSS;Java;TypeScript;Git;Angular;MongoDB,6,1
29828,>35,No,Undergraduate,1,Man,No,Dev,14,10,New Zealand,70279.0,JavaScript;Ruby;Docker;Git;React.js;Ruby on Rails;AWS;PostgreSQL,8,0
29829,<35,No,Undergraduate,1,Man,Yes,Dev,7,3,United States of America,65000.0,C#;HTML/CSS;JavaScript;PowerShell;Python;Ruby;SQL;Docker;Git;Kubernetes;Yarn;ASP.NET;ASP.NET Core ;Django;Flask;jQuery;Ruby on Rails;Vue.js;AWS;DigitalOcean;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis;SQLite,26,1
29830,>35,No,Master,0,Man,No,Dev,27,25,France,77832.0,Clojure;HTML/CSS;JavaScript;Node.js;Docker;Git;Yarn;React.js;Svelte;Vue.js;AWS;Google Cloud Platform;Elasticsearch;Oracle;PostgreSQL;Redis,16,0
29831,>35,No,Master,1,Man,No,Dev,25,19,United Kingdom of Great Britain and Northern Ireland,116333.0,JavaScript;Node.js;Python;SQL;TypeScript;Ansible;Docker;Git;Terraform;Yarn;AWS;DynamoDB;Elasticsearch;Microsoft SQL Server;PostgreSQL,15,1
29832,<35,No,Undergraduate,1,Man,No,Dev,16,13,Brazil,60480.0,HTML/CSS;JavaScript;Python;Rust;SQL;Docker;Git;Kubernetes;Django;AWS;Heroku;Elasticsearch;PostgreSQL;Redis,14,0
29833,>35,No,PhD,1,Man,No,Dev,10,3,United Kingdom of Great Britain and Northern Ireland,56874.0,C#;Python;Ansible;Git,4,0
29834,<35,No,Master,1,Man,No,Dev,13,9,United States of America,151900.0,Bash/Shell;C;C++;Go;Java;Kotlin;Objective-C;Rust;Swift;Docker;Git;Kubernetes;Terraform;Drupal;AWS;Google Cloud Platform;Heroku;Elasticsearch;MySQL;PostgreSQL;Redis;SQLite,22,1
29835,<35,No,Undergraduate,1,Woman,Yes,Dev,9,5,United States of America,117000.0,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Git;Angular.js;ASP.NET;ASP.NET Core ;jQuery;React.js;Microsoft SQL Server;Oracle,15,1
29836,<35,No,PhD,1,Man,No,NotDev,10,4,Italy,27025.0,C++;Matlab;Python;Git,4,0
29837,<35,No,Undergraduate,1,Woman,Yes,Dev,20,7,United States of America,130000.0,C#;JavaScript;Node.js;SQL;Docker;Git;Pulumi;Xamarin;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;AWS;DynamoDB;Microsoft SQL Server;MongoDB,17,1
29838,>35,No,Undergraduate,1,Man,No,Dev,20,20,United States of America,120000.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Angular.js;ASP.NET Core ;AWS;DynamoDB;PostgreSQL,10,0
29839,<35,No,Undergraduate,1,Man,No,Dev,13,6,Singapore,43032.0,Java;Python;Scala;Docker;Git;Kubernetes;Terraform;Django;AWS;Google Cloud Platform;Cassandra;MariaDB;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,18,1
29840,<35,No,Undergraduate,1,Man,Yes,Dev,14,9,United States of America,110000.0,C#;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Yarn;ASP.NET;ASP.NET Core ;Flask;React.js;Vue.js;DigitalOcean;Microsoft Azure;MariaDB;Microsoft SQL Server;Redis,21,1
29841,<35,No,Undergraduate,1,Man,Yes,Dev,6,3,Brazil,12372.0,HTML/CSS;PHP;SQL;Docker;Git;Unity 3D;jQuery;Laravel;Vue.js;Google Cloud Platform;Microsoft Azure;MongoDB;MySQL,13,0
29842,<35,No,Undergraduate,1,Man,No,Dev,7,2,Brazil,14292.0,Bash/Shell;C;HTML/CSS;JavaScript;PHP;Python;Git;Flask;AWS;MongoDB;MySQL,11,0
29843,>35,No,Undergraduate,1,Man,No,Dev,18,15,Brazil,90708.0,Bash/Shell;C;C++;Java;JavaScript;Kotlin;Node.js;Python;Ruby;Scala;SQL;TypeScript;Ansible;Chef;Docker;Git;Kubernetes;Puppet;Terraform;Django;Express;FastAPI;Flask;Spring;AWS;Google Cloud Platform;Heroku;Microsoft Azure;Cassandra;DynamoDB;Elasticsearch;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis,39,1
